Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label
1,-0.0171852373642686,1,1,0,1,1,1.155164967614046,1,-0.3149609308701129,2,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.3838808888510611,0,0,0,0,1,-1.46418196990828,0,-0.5661722056771267,1,0,0,1,0,0,0,1,0,1,0,0,1,3,Loyal Low-Risk
0,-1.1987601143772668,0,1,0,0,1,-0.4869129348428435,0,0.7963996943651752,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,1.5718292524118322,0,1,1,1,0,-0.2043691662014758,0,-0.5720086728556052,3,5,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.9542963467194052,0,0,1,1,1,1.033837349315106,0,0.4523399541938654,0,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,-0.5085192230330657,0,2.2219568027085583,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.5876006952326126,0,0,0,0,0,-0.2442576982449629,1,-0.3141417775819054,1,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.8320644628904743,0,0,0,0,0,-0.3705713830493392,1,-0.1853614289069741,0,1,1,1,1,1,0,0,0,1,0,1,0,2,Vulnerable High-Risk
0,1.5718292524118322,1,1,1,0,1,0.5086383440758576,0,-0.5372330559171706,3,5,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.2866215234776603,1,0,0,0,1,-1.3428543516093396,0,-0.623276050898356,3,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-1.1580161531009563,0,0,1,0,1,-0.8226414128755275,0,0.2679075913539436,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.3838808888510611,0,0,0,0,1,-1.5057325241202455,0,-0.5722518589880418,1,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,0.2680224915699033,0,1,0,0,0,-0.4569965358102282,0,-0.5181186259076533,2,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-0.1801610824695097,0,1,1,0,0,-0.3473030726906382,0,-0.4483275601898294,2,2,0,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1172721918246462,0,0,0,1,1,0.6615443835758922,0,0.9807347827521224,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.512486259227765,0,0,0,0,1,0.7080810042932936,0,-0.4486075706091866,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.1865345690172827,0,0,0,0,1,0.1845440212225241,0,-0.4509915737930732,2,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.1236456783724194,0,1,1,1,1,1.5025276008260804,0,-0.4565989130538462,3,6,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.9950403079957154,1,0,0,1,1,1.1900674331520973,1,0.6376802119282171,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.5939741817803856,1,1,0,1,0,1.0005969059455335,0,-0.4363108109559792,2,3,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
1,-0.2616490050221303,1,0,0,1,1,0.6299659623747981,1,-0.305017320121594,2,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-1.1987601143772668,0,1,1,1,1,0.7812099797063535,1,1.909705808659956,0,3,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,0.7162060656093164,0,0,0,0,1,0.1645997552007807,0,-0.5074499072269933,3,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,-0.22090504374582,1,0,1,1,0,0.2260945754344899,0,-0.3686008435104157,2,3,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.9950403079957154,0,0,0,1,1,0.9075236645107296,1,0.5274358318902892,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.2051336009250395,1,0,0,0,0,-1.367784684136519,0,-0.6232746256316459,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.5718292524118322,0,1,1,1,0,0.5668091199726097,0,-0.5343958843720769,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.368109446030281,1,0,0,0,0,-1.3195860412506386,0,-0.6233645025249415,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,1.4495973685829016,1,1,1,1,1,1.658757684663072,0,-0.4730530635741186,3,6,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.791320501614164,0,0,0,1,0,-0.5201533782124163,0,-0.257291076606575,1,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,0.960669833267178,0,0,0,0,1,0.5352306987715161,0,-0.5014206980983483,3,1,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,0.227278530293593,0,1,0,0,1,0.4870320558856357,1,-0.4292958263664617,2,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.7505765403378537,0,0,0,1,0,0.8526769329509349,1,0.0367834910861936,1,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,-0.6690886177852331,0,0,0,0,1,-1.5123806127941604,0,-0.5345723135269819,1,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,-0.7505765403378537,0,0,0,0,0,0.1795579547170885,0,-0.1208011227327268,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.0171852373642686,0,0,0,0,1,0.1645997552007807,1,-0.4203710653662708,2,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.9950403079957154,0,1,1,0,0,-0.3506271170275956,0,0.0365240925449278,0,2,0,1,1,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
1,0.4309983366751445,1,0,0,1,1,1.1468548567716528,0,-0.4036575457188095,2,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,0.797693988161937,1,1,1,1,0,0.3058716395214645,0,-0.5041138577298607,3,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-1.1987601143772668,0,0,1,0,1,-0.4835888905058862,0,0.7993179279544145,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.1394171211931994,0,0,0,0,1,-1.495760391109374,0,-0.5900530838824013,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.5007464576148095,1,0.4797713499327145,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.8320644628904743,0,0,1,0,1,-0.7029758167450658,1,-0.2751532316527978,0,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.6690886177852331,0,0,0,0,1,-0.9738854302070832,0,-0.4233361155371555,1,1,1,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,0.3087664528462136,1,0,1,1,1,0.5302446322660801,0,-0.4371945849494683,2,4,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1172721918246462,0,0,0,0,0,-0.8409236567287923,1,0.101373727861356,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,0.3087664528462136,1,0,0,1,1,1.0737258813585928,1,-0.3906452003796517,2,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,0.1457906077409725,0,0,0,0,0,-1.504070501951767,0,-0.6054171893738557,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-1.1172721918246462,0,0,0,0,1,0.5053142997389005,1,0.8892967969559586,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.9135523854430948,0,1,0,1,1,0.6615443835758922,1,0.2317214948473767,0,2,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,-1.2395040756535771,0,0,0,1,1,0.8227605339183194,1,2.8172764549133684,0,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.3838808888510611,1,0,1,1,1,0.8576629994563706,1,-0.2264411786631884,1,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.2616490050221303,0,0,0,0,1,-1.487450280266981,0,-0.580412104765359,2,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,1.6125732136881423,1,1,0,1,1,1.582304664913055,0,-0.4873632421832529,3,5,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,0.0643026851883519,0,0,1,0,0,-0.4852509126743647,0,-0.4996712207185337,2,1,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.9135523854430948,0,1,1,1,0,-0.0847035700710142,0,-0.0065124836196108,0,3,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.7505765403378537,0,1,1,0,0,-0.3024284741417151,0,-0.2336394881833119,1,2,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
0,-0.3838808888510611,1,1,0,1,1,0.8393807556031058,1,-0.2291162261199911,1,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,0.5939741817803856,0,0,0,0,0,-1.5007464576148095,0,-0.619308375614525,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.3431369275747509,0,1,1,0,1,0.8127884009074476,0,-0.2503706940949505,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.6754621043330061,1,0,0,1,1,1.1385447459292597,1,-0.4358536210269984,3,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.506112772679992,0,1,1,0,0,-0.3589372278699887,0,-0.3669332814594218,1,2,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
0,-1.2395040756535771,0,0,0,0,0,0.1645997552007807,1,2.0468627873542022,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.2395040756535771,0,0,0,0,1,-0.5234774225493735,1,1.2414303167241634,0,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-0.4246248501273714,0,0,1,1,0,-0.2675260086036639,0,-0.3790774833525293,1,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-1.0357842692720256,1,0,0,1,1,1.1053043025596871,1,0.7635695664862334,0,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4525478147289292,0,0.5644001240206534,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,1.082901717096109,1,0,1,0,1,1.0587676818422855,0,-0.4790629330383344,3,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,1.0421577558197987,1,0,0,0,1,-1.3395303072723823,0,-0.6186220961051911,3,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
0,0.3495104141225239,1,1,1,1,1,1.6521095959891574,1,-0.3488680259069882,2,6,1,0,1,0,1,0,1,0,0,0,0,1,Stable Mid-Risk
0,1.082901717096109,1,0,0,0,1,0.4787219450432425,0,-0.5130117171264846,3,1,0,1,1,0,1,0,0,0,1,1,0,3,Loyal Low-Risk
1,-1.1987601143772668,0,0,0,0,1,0.1579516665268661,0,1.3625370106775931,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.0171852373642686,0,0,0,0,1,-1.487450280266981,0,-0.5961725312877152,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,0.5532302205040753,1,0,0,1,1,1.131896657255345,0,-0.4215902886840187,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2395040756535771,0,0,0,0,1,0.5368927209399946,1,2.4826523366806,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.797693988161937,0,0,0,0,0,-1.5024084797832884,0,-0.6239266179220239,3,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
0,-0.791320501614164,0,0,0,0,1,0.3158437725323362,1,-0.0475951486940961,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.8728084241667845,0,0,0,1,0,0.8277466004237555,1,0.2054573925442233,0,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.0171852373642686,1,1,1,0,0,0.7596036915161316,0,-0.3570542396118672,2,2,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.6283446565089229,1,0,0,1,1,1.1850813666466615,1,-0.0156798638847968,1,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.6690886177852331,1,0,0,0,1,0.330801972048644,0,-0.1538286605309407,1,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.7569500268856267,1,1,0,1,0,1.4177644702336702,0,-0.4258912205123492,3,5,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-0.1394171211931994,0,0,1,1,1,0.3507462380703874,0,-0.3739092493727462,2,4,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.5310852911355222,0,1,1,0,0,0.005045627026832,0,-0.5603117624010839,3,4,0,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
1,1.5718292524118322,1,1,1,0,0,1.1850813666466615,0,-0.5042408039499378,3,4,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
1,0.3495104141225239,1,0,0,1,0,0.1230492009888149,0,-0.476714449816518,2,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,1,1,0.5235965435921655,0,4.034179861626144,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.0357842692720256,0,1,1,1,0,0.5468648539508664,0,0.5184379449901348,0,5,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.3023929662984406,0,0,0,1,1,0.8510149107824564,1,-0.2612355022271951,2,2,1,1,0,0,1,0,0,1,0,0,1,0,Critical Churn-Risk
1,1.4088534073065913,1,1,1,0,0,0.8227605339183194,0,-0.5133722048051554,3,3,0,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
1,-1.1172721918246462,1,0,1,0,1,-0.3024284741417151,0,0.416542955499197,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.7098325790615434,1,0,0,0,1,-1.3295581742615106,0,-0.4861639681054834,1,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.506112772679992,0,0,0,0,0,-1.4891123024354591,0,-0.5559236472387268,1,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
1,-1.1987601143772668,0,0,0,0,1,-0.2874702746254075,1,0.9714937097195312,0,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,0.8791819107145575,1,0,1,1,1,1.3429734726521318,0,-0.4438230516652481,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,0.3902543753988342,0,0,0,0,1,-1.504070501951767,0,-0.6140233188526178,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-0.9542963467194052,0,0,0,0,1,0.4970041888965074,0,0.2638220643290086,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.24587756220135,1,0,0,1,0,1.0853600365379437,0,-0.4893557860937138,3,3,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.490341329859212,1,0,0,0,0,-1.3478404181147754,0,-0.6266560709017167,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.490341329859212,1,0,0,0,0,-1.336206262935425,0,-0.6260724241838689,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,0.3087664528462136,0,0,0,0,1,-0.4869129348428435,0,-0.5243145340526114,2,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,1.1236456783724194,0,1,0,0,0,-0.837599612391835,0,-0.5913160571079081,3,3,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-1.1580161531009563,0,1,1,0,1,0.9839766842607472,1,1.536755555955178,0,4,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.5718292524118322,1,1,1,1,0,0.8327326669291911,0,-0.5214259573087912,3,6,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.1865345690172827,1,0,0,0,1,0.4704118342008493,1,-0.4245738802483809,2,1,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.0171852373642686,1,0,0,1,1,1.131896657255345,0,-0.317437007854922,2,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.2680224915699033,1,0,1,0,1,-0.3639232943754246,0,-0.5099475718577835,2,1,0,1,1,1,0,0,0,0,1,1,0,3,Loyal Low-Risk
0,0.227278530293593,1,0,0,0,1,-1.3478404181147754,0,-0.5945127434187772,2,0,0,1,0,0,0,1,0,1,0,0,1,3,Loyal Low-Risk
0,0.797693988161937,1,0,0,0,1,0.8194364895813623,0,-0.4700861528591085,3,2,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
1,0.6347181430566958,1,1,0,1,1,1.3446354948206105,0,-0.4163645851138829,2,4,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,1.5310852911355222,0,1,1,1,0,-0.176114789337339,0,-0.5692719725764948,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.506112772679992,0,0,0,0,0,0.1911921098964387,0,-0.2749394416462601,1,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.7162060656093164,1,1,1,1,1,0.5884154081628322,0,-0.4782675713346007,3,5,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.5468567339563023,0,0,0,1,1,-0.6630872847015785,1,-0.4053288976835556,1,2,1,1,1,1,0,0,0,1,0,1,0,2,Vulnerable High-Risk
1,-0.3023929662984406,0,1,0,0,1,-0.1063098582612364,0,-0.3905356981811811,2,3,0,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-0.8320644628904743,0,0,0,0,1,-0.5234774225493735,0,-0.226665658170053,0,1,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,0.2680224915699033,1,0,0,1,1,1.3579316721684396,1,-0.3587830719351892,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.0357842692720256,0,0,0,0,0,0.327477927711687,1,0.4221362365452391,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,-0.3838808888510611,0,1,1,0,1,0.0482582034072764,0,-0.3448728251598155,1,4,0,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-0.22090504374582,0,0,0,0,1,-1.509056568457203,0,-0.5862176911651155,2,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,0.5939741817803856,1,0,0,1,1,0.706418982124815,0,-0.4578327836766188,2,1,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,-0.2616490050221303,0,0,0,0,1,-1.517366679299596,0,-0.5843030828843447,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-0.7505765403378537,1,1,0,1,1,-0.0032644838155611,1,-0.1636018820415695,1,2,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.8728084241667845,1,0,1,1,1,1.304746962777123,1,0.3450462325628349,0,4,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,-1.2395040756535771,0,0,0,0,0,-1.5140426349626388,0,0.0819188372664276,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.2616490050221303,0,1,0,0,0,0.5701331643095673,0,-0.3127992763595653,2,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.6125732136881423,1,1,1,1,1,1.6570956624945936,0,-0.4837654199499442,3,6,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
1,1.24587756220135,0,0,0,0,0,-1.4891123024354591,0,-0.6306165307728272,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,1.5718292524118322,0,0,0,0,0,-1.495760391109374,0,-0.6349938811566861,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,-0.8728084241667845,1,1,0,1,1,0.0116937157007466,0,-0.0333513895085234,0,2,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.7505765403378537,0,0,0,0,0,-1.5007464576148095,0,-0.5141790105621804,1,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,-0.791320501614164,1,1,1,1,0,0.802816267896576,0,0.0745537715412046,1,6,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
1,-1.076528230548336,0,0,0,0,1,-1.4824642137615447,0,-0.3302469163375567,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.8728084241667845,1,0,0,0,1,0.3457601715649518,0,0.0644094357309919,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.5876006952326126,1,0,0,0,0,-0.2658639864351854,0,-0.318135149861917,1,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,1,-0.9722234080386044,1,1.407769631310802,0,1,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.0171852373642686,0,1,0,0,1,0.3557323045758235,0,-0.4000318615624819,2,1,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.1394171211931994,0,1,1,0,0,-0.9705613858701256,0,-0.5285756296024274,2,2,0,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1987601143772668,1,0,0,1,1,-0.1511844568101595,0,1.0911412868783414,0,1,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.2395040756535771,1,0,0,1,1,1.0089070167879266,1,3.035171229576568,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.791320501614164,0,0,0,1,1,1.0587676818422855,1,0.1387549105044686,1,3,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,0.3495104141225239,0,0,0,0,1,-0.8126692798646555,0,-0.5549509027089805,2,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.527338812310468,0,0.4330796125048863,0,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.0357842692720256,0,0,0,1,0,-0.3306828510058519,0,0.1332311112105514,0,1,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,0.797693988161937,0,1,0,1,1,-0.0165606611633903,0,-0.5254775300435369,3,3,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,0.512486259227765,1,0,0,0,1,-1.3345442407669466,0,-0.6045427480515807,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.5310852911355222,1,0,1,1,0,0.375676570597567,0,-0.5419803232348768,3,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,0.8384379494382472,0,0,0,0,0,-1.5323248788159036,0,-0.6266715112910778,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.2051336009250395,1,0,0,1,1,1.10198025822273,0,-0.4856081140884854,3,3,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,1.1236456783724194,1,1,0,0,1,0.974004551249875,0,-0.4870250862137835,3,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-1.1987601143772668,0,0,0,1,1,0.5186104770867298,1,1.679165355110054,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.3838808888510611,0,1,0,1,1,1.0072449946194475,0,-0.2045544267438939,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-1.2802480369298874,0,0,0,0,1,-1.1118332701908096,1,1.1626380098147036,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,1.4088534073065913,0,1,1,0,1,0.2510249079616695,0,-0.542897862296282,3,4,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-0.8320644628904743,1,0,0,1,1,0.829408622592234,1,0.1387869790054492,0,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.5718292524118322,1,1,1,0,1,0.5950634968367469,0,-0.5330178296216027,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.3023929662984406,0,0,0,0,0,-1.4924363467724169,0,-0.5777516069062235,2,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
0,-1.1172721918246462,1,1,0,0,1,-0.3655853165439033,0,0.379578663368833,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.2616490050221303,1,0,0,0,1,-0.4403763141254418,0,-0.4442278706008598,2,0,0,1,1,1,0,0,0,1,0,1,0,3,Loyal Low-Risk
1,-1.2802480369298874,0,0,0,0,0,-1.5007464576148095,0,0.4797713499327145,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,1.5310852911355222,0,0,0,1,1,-0.6896796393972369,0,-0.5946729353673379,3,3,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
1,1.6125732136881423,1,1,1,1,1,1.635489374304371,0,-0.4848047908173445,3,6,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,1.1236456783724194,0,0,0,1,1,0.9839766842607472,1,-0.4864510074749167,3,3,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
1,-0.0171852373642686,1,0,0,1,1,1.183419344478183,0,-0.3119542659599876,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,-1.494098368940895,1,0.4914442842896717,0,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.7505765403378537,1,0,0,0,1,-0.3506271170275956,0,-0.2449233247283705,1,1,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
0,-0.791320501614164,1,1,0,0,1,0.5053142997389005,0,-6.963024077089252e-05,1,1,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-1.076528230548336,1,0,1,1,1,1.4992035564891233,1,1.1655562434039428,0,5,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.5532302205040753,1,1,0,1,0,0.4787219450432425,0,-0.4703930887083179,2,4,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
